,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-07-30,668.8391593099514,685.2001928376267,697.4709679833468,717.9222598930064,734.2832934206235
2018-07-31,-684.9550609223807,-685.8203575895168,-686.4693300898653,-687.5509509238182,-688.4162475909397
2018-08-01,103.97692333286977,104.36115773297206,104.64933353305969,105.12962653316208,105.51386093333713
2018-08-02,-1812.9995707538037,-1850.3328064787347,-1878.3327332724439,-1924.9992779285822,-1962.3325136534695
2018-08-03,769.0294476690178,793.2807848540688,811.4692877428606,841.7834592241852,866.0347964091634
2018-08-06,1662.386794205624,1710.615060532422,1746.7862602775422,1807.0715931860323,1855.2998595128593
2018-08-07,589.915995427582,613.6344165818009,631.4232324474287,661.0712588901806,684.7896800443705
2018-08-08,-1229.9759456107859,-1260.1022288211534,-1282.6969412289327,-1320.3547952418448,-1350.481078452256
2018-08-09,775.0774863671977,798.4511646269384,815.9814233217621,845.1985211464344,868.5721994062478
2018-08-10,1314.7535309625382,1356.400880947709,1387.6363934365945,1439.6955809180217,1481.3429309031635
2018-08-13,2538.315164549291,2615.098091364809,2672.6852864764805,2768.663944995904,2845.4468718113785
2018-08-14,-336.3115271374845,-333.3879844000767,-331.1953273470572,-327.54089892530465,-324.6173561878386
2018-08-15,-1306.7302448473638,-1347.6472601835267,-1378.3350216856343,-1429.4812908558524,-1470.3983061920153
2018-08-16,1863.528239906591,1919.4337924207648,1961.3629568063916,2031.244897449098,2087.1504499633156
2018-08-17,-571.5980604809592,-589.5676705634687,-603.0448781253654,-625.5068907284876,-643.4765008110262
2018-08-20,2.2997015216969885,8.757153533151723,13.600242541753687,21.672057556075742,28.12950956748682
2018-08-21,1819.2166184082453,1878.3058387406927,1922.6227539900574,1996.4842794056167,2055.5734997380932
2018-08-22,-279.4690623815113,-285.89270596331335,-290.7104386497231,-298.7399931269465,-305.16363670883584
2018-08-23,373.1627103493811,389.3915334418707,401.56315076127066,421.84917962684995,438.0780027194123
2018-08-24,-447.77821166634385,-458.0591239301866,-465.76980812805414,-478.6209484578285,-488.90186072167126
2018-08-27,282.7222513218003,287.3889290099178,290.8889372759586,296.72228438608,301.3889620740956
2018-08-28,-857.1856491061626,-885.1876400128385,-906.18913319282,-941.1916218261758,-969.193612732779
2018-08-29,-1954.214619715931,-1985.2543076175352,-2008.5340735437203,-2047.3336834207294,-2078.37337132229
2018-08-30,-490.02903727351804,-502.5834520759672,-511.9992631778441,-527.6922816809092,-540.2466964833438
2018-08-31,1591.1471486436785,1637.029369121694,1671.4410344802745,1728.7938100777974,1774.6760305557982
2018-09-04,412.8098143314128,430.8819052573235,444.43597345173475,467.0260871091159,485.09817803505575
2018-09-05,-1465.564311372029,-1488.2120518583251,-1505.1978572230728,-1533.507532830903,-1556.155273317243
2018-09-06,240.61489377426915,251.10288121699705,258.96887179899204,272.07885610239464,282.56684354512254
2018-09-07,1323.8124681414192,1359.6729874330777,1386.5683769018651,1431.394026016409,1467.2545453080384
2018-09-10,-3620.6903139028436,-3720.818967044441,-3795.9154569006205,-3921.076273327577,-4021.2049264691595
2018-09-11,29.881404180137906,36.68468250546721,41.78714124941325,50.291239156067604,57.0945174813678
2018-09-12,-2119.285461741485,-2169.4145652027946,-2207.011392798726,-2269.672772125399,-2319.8018755865924
2018-09-13,360.9059331470198,374.3179058675305,384.37688540788076,401.14185130855185,414.55382402896066
2018-09-14,-408.0959429893992,-414.865162065762,-419.94207637303043,-428.403600218473,-435.17281929482124
2018-09-17,-1172.481739233801,-1199.882533038719,-1220.433128392382,-1254.6841206485697,-1282.084914453444
2018-09-18,760.2337466571917,789.6843742409692,811.7723449287587,848.5856294084806,878.0362569921708
2018-09-19,-2282.579833605283,-2328.782148321232,-2363.4338843581936,-2421.186777753115,-2467.389092469035
2018-09-20,-116.92015028807509,-115.91773725124949,-115.16592747358663,-113.91291117755463,-112.91049814067082
2018-09-21,-613.5820638547448,-632.5925438712875,-646.8504038836836,-670.6135039043438,-689.6239839209302
2018-09-24,252.65612101514125,265.73959527665284,275.5522009728011,291.906543799676,304.9900180612167
2018-09-25,-671.1175292588596,-677.312668117258,-681.9590222610423,-689.7029458339966,-695.8980846923951
2018-09-26,-746.0754381496517,-766.8975838705228,-782.5141931612452,-808.5418753123959,-829.3640210332815
2018-09-27,1724.8899852161412,1766.956175542451,1798.5058182872017,1851.0885561950854,1893.154746521439
2018-09-28,-123.02518066432094,-123.92780254218087,-124.6047689505358,-125.73304629779886,-126.63566817573155
2018-10-01,70.23196060791088,79.22437841813371,85.968691775779,97.20921403850662,106.20163184872945
2018-10-02,-463.11679688937147,-460.96391093316197,-459.3492464660376,-456.6581390207575,-454.50525306453346
2018-10-03,545.6758066618204,560.9327001189085,572.3753702117683,591.4464870330994,606.7033804902167
2018-10-04,-3962.99828910215,-4054.37434200829,-4122.906381687877,-4237.126447820512,-4328.502500726667
2018-10-05,-173.00968505199126,-172.2710826945695,-171.7171309265541,-170.7938779797987,-170.05527562234784
2018-10-09,-1158.80045512777,-1183.5311800363706,-1202.0792237178102,-1232.992629853543,-1257.7233547621581
2018-10-10,257.46900742941943,269.5539036605187,278.617575833865,293.7236961227318,305.80859235383105
2018-10-11,2360.8626923235133,2425.0834187579458,2473.24896358377,2553.5248716267815,2617.745598061185
2018-10-12,-122.11199121981917,-124.68243033631006,-126.61025967371825,-129.82330856932094,-132.39374768579728
2018-10-15,-194.65396134940966,-194.41266344308679,-194.23169001331553,-193.9300676304265,-193.68876972407452
2018-10-16,-67.0757694713975,-67.46774019494478,-67.76171823762706,-68.25168164202478,-68.64365236560116
2018-10-17,-765.0650484192447,-777.7291945601464,-787.2273041658191,-803.0574868419208,-815.721632982837
